Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
-0.002415458333,7.911348267,0.4056564331,5.797593842,0.06986814737,-0.01796999015,-0.01551821921,phone,user4,sit
0.01765054167,7.470215607,0.580941925,5.733976135,0.01675066724,-0.0205665566,0.008507957682,phone,user4,sit
0.03771554167,7.518864441,0.6011499023,5.825435944,0.02765704505,0.0269873403,-0.005725492723,phone,user4,sit
0.05778154167,7.548951874,0.5023553467,5.938301239,0.02680390328,0.05557576567,-0.01087155938,phone,user4,sit
0.07784754167,7.721992035,0.4049079895,6.04697525,0.01161642838,0.08184543252,0.002508177888,phone,user4,sit
0.09791254167,7.838599548,0.3558100891,6.243965607,0.02293572761,0.1154019833,0.01146252826,phone,user4,sit
0.1179785417,7.783065033,0.4370910645,6.157445526,0.03410942107,0.09985725582,0.01556405518,phone,user4,sit
0.1380445417,7.711064758,0.4552033997,5.933810577,0.02547531202,0.04308138043,0.03972670436,phone,user4,sit
0.1581105417,7.597750397,0.5634283447,5.776038666,-0.01320723258,-0.03155795485,0.06597951055,phone,user4,sit
0.1781755417,7.707023163,0.5754034424,5.854774933,-0.03681408614,-0.05303181708,0.06544851512,phone,user4,sit
0.1982415417,7.842641144,0.5063969421,6.268364868,-0.009587992914,-0.049840644,0.03881852701,phone,user4,sit
0.2183075417,7.705376587,0.5249583435,5.847290497,-0.05742935464,-0.07306883484,0.03646794707,phone,user4,sit
0.2383725417,7.874225464,0.3752696228,6.005810852,-0.0568209514,-0.02898337133,0.02878267504,phone,user4,sit
0.2584385417,7.820187836,0.3279679871,6.199508057,-0.01477922592,-0.01694131084,0.02636875212,phone,user4,sit
0.2785045417,7.677534485,0.4101470947,6.143374786,-0.002252249047,-0.04187251627,0.04384576157,phone,user4,sit
0.2985695417,7.595505066,0.5007087708,6.027366028,-0.01650848985,-0.06146379188,0.07190007716,phone,user4,sit
0.3186355417,7.572602692,0.4665797424,5.923332367,-0.0356374383,-0.06966463476,0.0908119157,phone,user4,sit
0.3387015417,7.651788025,0.3656895447,5.94758194,-0.04455010965,-0.06044112518,0.08251586556,phone,user4,sit
0.3587675417,7.720046082,0.2182461548,6.065536652,-0.04815376177,-0.08344680816,0.0672506988,phone,user4,sit
0.3788325417,7.797884216,0.1695973206,6.123615875,-0.03447237983,-0.0591228269,0.05012981221,phone,user4,sit
0.3988985417,7.808512115,0.1435514832,6.132297821,-0.01821676642,-0.01751875505,0.0405982919,phone,user4,sit
0.4189645417,7.768844604,0.1258882141,6.057004395,-0.005026130937,-0.03297895938,0.0410848707,phone,user4,sit
