Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.0003692083337,6.958280182,6.89645874,2.112107849,0.121987313,0.03498336673,-0.08127079904,phone,user4,stand
0.02043620834,6.757547607,6.740333405,1.71648056,0.08796356618,0.003367682919,-0.06971873343,phone,user4,stand
0.04050220834,6.756948853,6.841373291,1.85344574,0.08657231927,0.03726459295,-0.04196821898,phone,user4,stand
0.06056920833,6.778504028,6.844367065,1.898502045,0.09056866914,0.0891481787,-0.03988522664,phone,user4,stand
0.08063129167,6.834337921,6.856491852,1.940564575,0.100851655,0.1356215924,-0.06388472766,phone,user4,stand
0.1006982917,6.785988464,6.805747375,1.699565735,0.07347941399,0.105885081,-0.05651658773,phone,user4,stand
0.1207652917,6.952292633,6.70575531,1.524280243,0.01921099052,0.1270519644,-0.05660919845,phone,user4,stand
0.1408312917,6.920858002,6.633904724,1.568288727,-0.01963521354,0.1510252804,-0.04150430858,phone,user4,stand
0.1608982917,6.65665741,6.974446564,1.766626282,-0.005589064211,0.1574431211,-0.02396860905,phone,user4,stand
0.1809642917,6.50337616,7.02519104,1.787582703,0.01485940535,0.1220812798,-0.03655109927,phone,user4,stand
0.2010312917,6.501130829,7.024741974,1.82650177,0.04356053844,0.06617316604,-0.05538893864,phone,user4,stand
0.2210982917,6.768025818,6.907685394,1.586850128,0.005335510708,0.05472096428,-0.08052631468,phone,user4,stand
0.2411642917,6.771019592,6.73973465,1.737287292,-0.03337338194,0.0551479049,-0.06326912344,phone,user4,stand
0.2612312917,6.763834534,6.955585785,1.895957336,-0.0326230377,0.03071777895,-0.07140831649,phone,user4,stand
0.2812982917,6.661447449,7.009922791,1.968256989,0.002665178385,-0.002009007847,-0.07790216804,phone,user4,stand
0.3013642917,6.954537964,6.918163605,1.784588928,-0.009980039671,-0.0146572357,-0.1330623329,phone,user4,stand
0.3214312917,7.151827698,6.706803131,1.437161407,-0.09987983853,0.001573020825,-0.2301385999,phone,user4,stand
0.3414972917,7.433691559,6.631809082,1.352437592,-0.209307,-0.07573535293,-0.3360104561,phone,user4,stand
0.3615642917,6.901398468,6.562802582,1.581461334,-0.2634845078,-0.3251740038,-0.3809562325,phone,user4,stand
0.3816312917,6.087840271,6.817123718,2.127525787,-0.1981323957,-0.6412467957,-0.4073851407,phone,user4,stand
0.4016972917,6.010151825,6.826554108,1.900447998,-0.1411933303,-0.9038808346,-0.5038686395,phone,user4,stand
0.4217642917,6.5758255,6.527625732,1.505569153,-0.1229819581,-1.234880447,-0.7150139213,phone,user4,stand
0.4418302917,7.284751282,6.112688599,0.6017486572,-0.2726360559,-1.578614593,-1.028343916,phone,user4,stand
0.4618972917,6.74317749,5.8737854,1.16068634,-0.3306981325,-1.883145571,-1.224612594,phone,user4,stand
0.4819642917,6.06344101,6.81218399,2.192041626,-0.2250063568,-1.776909113,-1.214648485,phone,user4,stand
0.5020302917,5.488935699,7.568710785,2.380948792,-0.1174654886,-1.34957397,-1.071469665,phone,user4,stand
0.5220972917,5.045108643,7.819589081,1.625170441,-0.1827690005,-1.0069592,-0.9187325239,phone,user4,stand
0.5421642917,4.3516008,7.997718658,0.8783734131,-0.3254525065,-0.7522749305,-0.7179575562,phone,user4,stand
0.5622302917,4.388873291,7.890391846,0.9318122864,-0.3075287938,-0.8491070271,-0.686922729,phone,user4,stand
0.5822972917,4.89212677,7.316335602,1.123413849,-0.1223077923,-1.073960185,-0.7997405529,phone,user4,stand
0.6023632917,5.594765625,8.155340881,0.8478369141,-0.06606101245,-0.999948442,-0.955258131,phone,user4,stand
0.6224302917,6.045927429,8.712631989,0.8193960571,-0.06156428531,-0.8124622107,-1.143390179,phone,user4,stand
0.6424972917,6.118227081,8.439300385,0.1920506287,-0.1953857094,-0.7383114696,-1.362306714,phone,user4,stand
0.6625632917,5.087171173,8.205187225,0.4623884583,-0.3006222844,-0.5632964373,-1.53139174,phone,user4,stand
0.6826302917,4.611610107,8.869505768,1.040336609,-0.1700440198,-0.3382619619,-1.803105116,phone,user4,stand
