Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.006662968,-1.719036818,5.221754074,7.80509758,-0.4277036786,-0.5880259871,-0.1193096191,phone,user2,walk
0.026628671,-1.817199111,5.475539207,7.936778545,-0.4277036786,-0.5880259871,-0.1193096191,phone,user2,walk
0.046597929,-1.654393315,5.640739441,8.343792915,-0.5544701219,-0.868190527,-0.03089267015,phone,user2,walk
0.066564413,-0.9696516991,5.147533417,8.801085472,-0.5970807076,-1.231978297,0.01810949668,phone,user2,walk
0.086532304,-0.8690952063,4.860229492,7.903259754,-0.6338323355,-1.277784705,0.04793690145,phone,user2,walk
0.106494687,-0.3040636182,4.94402647,7.184999466,-0.77125144,-1.002946496,0.04314320907,phone,user2,walk
0.126466327,-0.6679822803,4.972756863,7.24724865,-0.9182579517,-0.9688580036,0.03621899337,phone,user2,walk
0.146437538,-0.7374141216,4.955997467,7.000645638,-1.010936022,-0.9081379771,0.1709749401,phone,user2,walk
0.166407577,-0.3687070608,4.582501888,6.627150536,-1.124386668,-0.6785734296,0.2918824553,phone,user2,walk
0.186376054,0.2585737705,3.833117008,7.153874874,-1.29323101,-0.4431500137,0.363255173,phone,user2,walk
0.206348359,0.4884171486,3.268085241,8.367734909,-1.370462775,-0.4069310129,0.3259709179,phone,user2,walk
0.226318593,0.988805294,3.232172251,7.987056732,-1.093493938,-0.378701508,0.4266384244,phone,user2,walk
0.246287538,1.651999116,2.370259762,7.410054207,-0.9044095278,-0.1597896665,0.3408846259,phone,user2,walk
0.266253944,2.535459518,1.742978811,5.863399982,-0.615190208,0.1219727769,0.2924150825,phone,user2,walk
0.286218788,3.033453465,-0.107739076,7.876923561,-0.2759034932,0.2743056118,0.1374191195,phone,user2,walk
0.306195429,4.156333923,-1.290474772,7.101202011,0.03355583176,-0.05858954415,-0.3446130455,phone,user2,walk
0.32616621,2.161964178,0.2466027737,7.022193432,-0.2253034264,-0.7819041014,-1.372060657,phone,user2,walk
0.346128046,-1.678335428,2.118868589,7.718906403,-0.6093312502,-1.758751631,-1.445563912,phone,user2,walk
0.366097616,-1.288080573,2.056619167,9.208099365,-0.5624596477,-2.706836939,-0.6849650741,phone,user2,walk
0.386067343,-0.6081272364,1.687912226,9.758766174,-0.1017327532,-3.738013029,-0.04687163606,phone,user2,walk
0.406027655,-0.3878606856,1.352723956,8.530540466,0.2039981484,-3.988350153,0.4127899706,phone,user2,walk
0.425982851,0.3663128614,2.051830769,8.319850922,0.1938781291,-3.418966293,0.7440872192,phone,user2,walk
0.445936093,1.168370485,2.906560898,7.568071365,0.1603222936,-2.54651475,1.018392801,phone,user2,walk
0.465898319,3.799597979,1.575384736,5.973533154,-0.1475391239,-2.058090925,1.186172009,phone,user2,walk
0.485866601,3.600879431,1.848323703,5.64313364,-0.6364955306,-1.379517436,1.257544637,phone,user2,walk
0.505835077,4.876988888,0.4932055473,4.596867085,-1.51161027,0.4314320982,1.417866945,phone,user2,walk
0.525806327,3.217807055,0.3447650373,6.804321289,-2.095375299,1.316134214,1.303883672,phone,user2,walk
0.545776757,3.845088005,0.007182605099,8.506598473,-2.311623812,0.3749730885,1.432780743,phone,user2,walk
0.565742968,3.337517262,-0.5722141862,8.748413086,-2.147040606,-0.7824367285,1.55688405,phone,user2,walk
0.585709335,4.57771349,-1.30005157,9.313444138,-1.721467376,-1.851962209,1.597896695,phone,user2,walk
0.605677655,5.154716492,-1.987187386,10.19690514,-1.045557022,-3.180879593,1.387506962,phone,user2,walk
0.625636132,4.371812344,-2.013523579,10.19929886,-0.3099919558,-4.739361763,1.372593284,phone,user2,walk
0.645593554,4.553771496,-2.545036316,9.114726067,0.2881540358,-5.832855701,1.737446308,phone,user2,walk
0.66555246,5.111620426,-3.289633036,7.757213593,0.6221144199,-6.143912792,2.272209167,phone,user2,walk
0.685515273,6.775590897,-3.45722723,6.91684866,0.7302387953,-5.764145851,2.856506586,phone,user2,walk
0.70548246,9.071630478,-3.715801001,6.900089264,0.7627293468,-4.888498783,3.155845881,phone,user2,walk
0.725449296,10.78827286,-3.450044632,7.010222435,0.9102684855,-4.027764797,3.171824932,phone,user2,walk
0.745413046,12.6485672,-3.062183857,5.738901615,1.007207513,-3.286873579,2.977414131,phone,user2,walk
0.765379101,13.30218506,-2.940079689,5.027823448,0.8229168057,-2.354234457,2.58486414,phone,user2,walk
0.785350468,14.02283955,-2.540247917,5.358223438,0.6093312502,-1.438639641,2.348908186,phone,user2,walk
0.805316757,13.36922264,-1.991975784,6.06451273,0.6657902598,-0.8341020942,1.872202277,phone,user2,walk
0.825287304,13.6206131,-2.015917778,6.181828976,0.9853696227,-0.8111988902,1.501490235,phone,user2,walk
0.845260507,13.9246769,-1.89860189,4.903325081,1.319329977,-0.7962851524,1.032773852,phone,user2,walk
0.865237655,12.08592987,-1.81959331,3.869029999,1.451955438,-1.049818158,0.6796387434,phone,user2,walk
0.885201562,10.41717148,-2.013523579,4.120420933,1.63145256,-1.414138556,0.6130596995,phone,user2,walk
0.905171718,11.34133339,-1.699883223,4.278438568,2.04797101,-1.898833871,0.6343649626,phone,user2,walk
0.925133163,12.21521664,-1.039083481,2.810792685,2.378202915,-2.339853287,0.3158509135,phone,user2,walk
0.945096171,12.13381386,-1.302445769,1.611297727,2.378735542,-2.343049288,-0.05432848632,phone,user2,walk
0.965070976,11.49216843,-1.199495077,0.9050082564,2.337722778,-2.139050961,-0.1938781291,phone,user2,walk
0.985040194,12.81855583,0.1651999205,-1.515529633,2.151834249,-2.005360365,-0.4127899706,phone,user2,walk
1.005006366,12.07874775,0.7805097699,-3.883395195,1.575526118,-1.909486532,-0.8277105093,phone,user2,walk
1.024967577,11.57117653,-0.323217243,-6.107608318,0.5992112756,-1.044491768,-1.202683568,phone,user2,walk
1.044934687,8.451532364,-0.6033388376,-3.153163671,-0.3131877482,-0.2833603323,-1.269795179,phone,user2,walk
1.064896249,8.236053467,-1.216254473,-0.1053448766,-0.5363606811,0.005858954508,-0.963531673,phone,user2,walk
1.084859843,8.070854187,-1.537077546,2.032677174,-0.2753708661,-0.1347559541,-0.9012137055,phone,user2,walk
1.104821249,6.593631268,-1.702277422,3.08373189,0.3664509654,-0.6503439546,-0.6876282096,phone,user2,walk
1.124782929,4.67827034,-2.511517525,3.646369219,1.10947299,-1.390170097,-0.1981391907,phone,user2,walk
1.144748085,5.882553577,-1.9321208,3.105279684,1.743837953,-1.936650753,0.1565938741,phone,user2,walk
1.16470996,7.211335659,-2.841917515,-5.248090267,1.508947134,-1.491370201,0.3227751255,phone,user2,walk
1.184672812,8.609549522,-2.664746523,-3.835511208,0.5635249019,-0.1272991002,0.5422195792,phone,user2,walk
1.204635819,10.39562416,-3.339911461,-1.429338455,0.170442313,0.4862932265,0.5299690962,phone,user2,walk
1.224592812,10.96783829,-3.193865061,-1.039083481,0.1922802329,0.2673813701,0.3616572917,phone,user2,walk
1.244546601,11.2934494,-3.507505417,-1.601720929,0.2066612989,-0.3978762627,0.3233077526,phone,user2,walk
1.264511288,13.15853214,-3.610456228,-0.8595184088,0.2556634545,-0.7882956862,0.07190535218,phone,user2,walk
1.284468866,15.1481142,-2.885013103,-1.836352706,0.02769687586,-1.461542845,-0.2817624509,phone,user2,walk
1.304426171,21.53105545,-0.7829039693,-2.19308877,-0.3568635881,-1.200020432,-1.230380416,phone,user2,walk
1.324390585,19.42894745,-0.8571242094,-0.05267243832,-0.3142530024,-0.7275756001,-2.287122726,phone,user2,walk
1.344355702,12.82573891,-0.9504981041,0.2178723514,-0.5688512325,-0.6066681147,-3.20325017,phone,user2,walk
1.364321366,7.824251175,-1.510741234,2.693476915,-0.51292485,-0.5795038939,-2.987001419,phone,user2,walk
